id,created_at,text
1171429005251104769,2019-09-10 14:23:33,"ABC/Washington Post Poll was the worst and most inaccurate poll of any taken prior to the 2016 Election. When my lawyers protested, they took a 12 point down and brought it to almost even by Election Day. It was a Fake Poll by two very bad and dangerous media outlets. Sad!"
1171413029264732160,2019-09-10 13:20:04,"NORTH CAROLINA, VOTE FOR DAN BISHOP TODAY. WE NEED HIM BADLY IN WASHINGTON!"
1171404283541164032,2019-09-10 12:45:19,"RT @Scavino45: 🚨Happening Now—
@POTUS @realDonaldTrump departing the @WhiteHouse for North Carolina.... https://t.co/HtreybGIAc"
1171404220781793282,2019-09-10 12:45:04,"RT @IvankaTrump: In August, the African American unemployment rate fell to a historic low of 5.5 %. 
African American women are benefiting…"
1171404116733640709,2019-09-10 12:44:39,"RT @realDonaldTrump: Received an update on Air Force One at MCAS Cherry Point in North Carolina, regarding damage caused by Hurricane Doria…"
1171403919651680258,2019-09-10 12:43:52,RT @mike_pence: Thrilled to be here in the great state of North Carolina with a man who has been fighting every day to keep the promises he…
1171403844707913729,2019-09-10 12:43:34,RT @mike_pence: It has been two and a half years of promises made and promises kept which is why we need FOUR MORE YEARS of President @real…
1171403726462029825,2019-09-10 12:43:06,"RT @mike_pence: Here in North Carolina, we believed you could be strong again and we believed you could be prosperous again. You said yes t…"
1171403572606464001,2019-09-10 12:42:29,"RT @IvankaTrump: Great to be w/ +175 leaders from gov, industry &amp; academia for the @WhiteHouse #AIinGovSummit to highlight innovative effor…"
1171403455870771209,2019-09-10 12:42:02,"RT @IvankaTrump: The Alabama Success story:

Since the Trump election..

👍🏻The unemployment rate has fallen 2.5% and reached an all time lo…"
1171403417551589382,2019-09-10 12:41:53,"RT @realDonaldTrump: THANK YOU Fayetteville, North Carolina! Make sure you get out and VOTE TOMORROW for Dan Bishop in #NC09 and Greg Murph…"
1171403341492097024,2019-09-10 12:41:34,Last night in North Carolina was incredible! https://t.co/bEfd1v77Nf
1171403065540390912,2019-09-10 12:40:29,Great job by the U.S. Coast Guard! https://t.co/MhJZgN0Yqc
1171254828456194049,2019-09-10 02:51:26,THANK YOU @USCG! GREAT JOB!! https://t.co/eEDn760Ogh
1171240579642089473,2019-09-10 01:54:49,"RT @mike_pence: Great time stopping by Rock Store BBQ in Marshville for lunch with @jdanbishop, @MarkMeadows &amp; @DavidRouzer! Thanks for the…"
1171240488072044544,2019-09-10 01:54:27,RT @mike_pence: Thank you to everyone at the @NCGOP working hard to get @jdanbishop to Washington! Keep up the great work! #NC09 https://t.…
1171228988024311809,2019-09-10 01:08:45,Beautiful evening in Fayetteville tonight! Big day in North Carolina tomorrow. Make sure you get out and VOTE for Dan Bishop in #NC09 and Greg Murphy in #NC03! https://t.co/bu296fHQab
1171222442808942593,2019-09-10 00:42:45,"THANK YOU Fayetteville, North Carolina! Make sure you get out and VOTE TOMORROW for Dan Bishop in #NC09 and Greg Murphy in #NC03!! https://t.co/4uwswuHB2u"
1171195460670939136,2019-09-09 22:55:32,NORTH CAROLINA — Vote for Dan Bishop in #NC09 and Greg Murphy in #NC03 TOMORROW. Make it a great day for Republicans!
1171193903581675524,2019-09-09 22:49:21,"Received an update on Air Force One at MCAS Cherry Point in North Carolina, regarding damage caused by Hurricane Dorian. https://t.co/ogQRJ3iLmr"
1171178388460978177,2019-09-09 21:47:41,"Departing MCAS Cherry Point in North Carolina for Fayetteville, North Carolina. This is amazing! https://t.co/JDv5HA126A"
1171175113883934720,2019-09-09 21:34:41,Speaking to Governor @HenryMcMaster of South Carolina on my way to North Carolina for a big rally for Dan Bishop (@jdanbishop) running for Congress. Vote tomorrow! #NC09 https://t.co/KmrDd9JPOh
1171153468364451845,2019-09-09 20:08:40,To every one of the HEROES we recognized today — THANK YOU and God Bless You All! https://t.co/JWKwylpdiO
1171148370854862848,2019-09-09 19:48:25,"RT @WhiteHouse: President @realDonaldTrump awarded six police officers from Dayton, Ohio, with the Medal of Valor and honored five American…"
1171120177196544000,2019-09-09 17:56:23,"We have been serving as policemen in Afghanistan, and that was not meant to be the job of our Great Soldiers, the finest on earth. Over the last four days, we have been hitting our Enemy harder than at any time in the last ten years!"
1171118516864454657,2019-09-09 17:49:47,"...the Economy, where there is NO Recession, much to the regret of the LameStream Media! They are working overtime to help the Democrats win in 2020, but that will NEVER HAPPEN, Americans are too smart!"
1171118507712503813,2019-09-09 17:49:45,"...the look of turmoil in the White House, of which there is none. I view much of the media as simply an arm of the Democrat Party. They are corrupt, and they are extremely upset at how well our Country is doing under MY Leadership, including..."
1171118506089361409,2019-09-09 17:49:44,"A lot of Fake News is being reported that I overruled the VP and various advisers on a potential Camp David meeting with the Taliban. This Story is False! I always think it is good to meet and talk, but in this case I decided not to. The Dishonest Media likes to create..."
1171103084728279040,2019-09-09 16:48:28,"RT @WhiteHouse: Just now, President @realDonaldTrump honored 11 incredible patriots, each of whom stepped forward to save lives in the face…"
1171074780566622208,2019-09-09 14:55:59,"The Trump Administration has achieved more in the first 2 1/2 years of its existence than perhaps any administration in the history of our Country. We get ZERO media credit for what we have done, and are doing, but the people know, and that’s all that is important!"
1171058875220541441,2019-09-09 13:52:47,"I had nothing to do with the decision of our great @VP Mike Pence to stay overnight at one of the Trump owned resorts in Doonbeg, Ireland. Mike’s family has lived in Doonbeg for many years, and he thought that during his very busy European visit, he would stop and see his family!"
1171056605233852416,2019-09-09 13:43:46,"I know nothing about an Air Force plane landing at an airport (which I do not own and have nothing to do with) near Turnberry Resort (which I do own) in Scotland, and filling up with fuel, with the crew staying overnight at Turnberry (they have good taste!). NOTHING TO DO WITH ME"
1171051473607823360,2019-09-09 13:23:23,"..that this Administration has done. They don’t talk about the great economy, the big tax and regulation cuts, the rebuilding of the Military, “Choice” at our VA, our Vets, Judges and Supreme Court Justices, the Border Wall going up, lowest crime numbers, 2nd A, and so much more!"
1171051472689270784,2019-09-09 13:23:22,"As bad as @CNN is, Comcast MSNBC is worse. Their ratings are also way down because they have lost all credibility. I believe their stories about me are not 93% negative, but actually 100% negative. They are incapable of saying anything positive, despite all of the great things..."
1171046015106990081,2019-09-09 13:01:41,"...But most importantly, @CNN is bad for the USA. Their International Division spews bad information &amp; Fake News all over the globe. This is why foreign leaders are always asking me, “Why does the Media hate the U.S. sooo much?” It is a fraudulent shame, &amp; all comes from the top!"
1171046014234648576,2019-09-09 13:01:41,"Great news that an activist investor is now involved with AT&amp;T. As the owner of VERY LOW RATINGS @CNN, perhaps they will now put a stop to all of the Fake News emanating from its non-credible “anchors.” Also, I hear that, because of its bad ratings, it is losing a fortune....."
1171022839962644480,2019-09-09 11:29:36,"94% Approval Rating in the Republican Party, a record. Thank you!"
1171017507345506305,2019-09-09 11:08:24,"House Republicans should allow Chairs of Committees to remain for longer than 6 years. It forces great people, and real leaders, to leave after serving. The Dems have unlimited terms. While that has its own problems, it is a better way to go. Fewer people, in the end, will leave!"
1171014997339713536,2019-09-09 10:58:26,"...but then he ran for Congress and won, only to lose his re-elect after I Tweeted my endorsement, on Election Day, for his opponent. But now take heart, he is back, and running for President of the United States. The Three Stooges, all badly failed candidates, will give it a go!"
1171014995452321792,2019-09-09 10:58:25,"When the former Governor of the Great State of South Carolina, @MarkSanford, was reported missing, only to then say he was away hiking on the Appalachian Trail, then was found in Argentina with his Flaming Dancer friend, it sounded like his political career was over. It was,...."
1171013146078777344,2019-09-09 10:51:05,"North Carolina, vote for Dan Bishop tomorrow. We need him badly in Washington! His opponent is a far left Sanctuary Cities supporter."
1171010498009141248,2019-09-09 10:40:33,"RT @JuddPDeere45: Today, @POTUS @realDonaldTrump was informed that His Highness Sheikh Sabah Al-Ahmad Al-Jaber Al-Sabah, Amir of the State…"
1171010489968672768,2019-09-09 10:40:31,"RT @JuddPDeere45: .... The @POTUS wishes his friend, the Amir, a speedy recovery and looks forward to welcoming him back to Washington as s…"
1171010440928944133,2019-09-09 10:40:20,RT @FEMA_Pete: I met with @NCemergency officials today to discuss @fema support as they assess damage and address needs in hard-hit communi…
1171006228153155584,2019-09-09 10:23:35,RT @MariaBartiromo: Navarro: Trump's economy is solid as a rock https://t.co/6az9d2ixWq  @SundayFutures @FoxNews
1171005603944259584,2019-09-09 10:21:06,Maria &amp; John understood the dishonesty &amp; deception from the very beginning! https://t.co/kyYx4S56Z0
1170897587387412480,2019-09-09 03:11:53,".....the importance or passage of Criminal Justice Reform. They only talk about the minor players, or people that had nothing to do with it...And the people that so desperately sought my help when everyone else had failed, all they talk about now is Impeaching President Trump!"
1170897586364006405,2019-09-09 03:11:53,"....musician @johnlegend, and his filthy mouthed wife, are talking now about how great it is - but I didn’t see them around when we needed help getting it passed. “Anchor”@LesterHoltNBC doesn’t even bring up the subject of President Trump or the Republicans when talking about...."
1170897585336475648,2019-09-09 03:11:53,"....A man named @VanJones68, and many others, were profusely grateful (at that time!). I SIGNED IT INTO LAW, no one else did, &amp; Republicans deserve much credit. But now that it is passed, people that had virtually nothing to do with it are taking the praise. Guys like boring....."
1170897584510124032,2019-09-09 03:11:53,"When all of the people pushing so hard for Criminal Justice Reform were  unable to come even close to getting it done, they came to me as a group and asked for my help. I got it done with a group of Senators &amp; others who would never have gone for it. Obama couldn’t come close...."
1170887296616472577,2019-09-09 02:31:00,"RT @WhiteHouse: “This is a momentous occasion for the arts."" @FLOTUS, who is the Honorary Chair of the John F. Kennedy Center for the Perfo…"
1170887178446131200,2019-09-09 02:30:32,RT @IvankaTrump: I look forward to visiting Alabama on Tuesday! 🇺🇸 https://t.co/RlHTCOv4JK
1170883932914667520,2019-09-09 02:17:38,https://t.co/NeTvaaeVTR
1170789259068022785,2019-09-08 20:01:26,"RT @arielmou: ⁦#Video of @IvankaTrump⁩ dancing with Paraguayan women, as her South American trip comes to an end today. #WGDP https://t.co/…"
1170789032625938433,2019-09-08 20:00:32,RT @VP: Thank you @IvankaTrump for continuing to show America’s support for the people of Venezuela! We will not stop fighting until they h…
1170788927164309504,2019-09-08 20:00:07,RT @thehill: YESTERDAY: Ivanka Trump meets with the Paraguay Pres. Mario Abdo Benítez during her trip in South America. https://t.co/rAaLK9…
1170788493603352578,2019-09-08 19:58:23,"RT @JessicaDitto45: “We stand with the people of Venezuela in their struggle to restore democracy, freedom and rule of law. It was deeply m…"
1170786968889909249,2019-09-08 19:52:20,"Congratulations to @JudgeJeanine Pirro on having, again, the Number One Best Selling Book!"
1170782374843564034,2019-09-08 19:34:04,"Looking forward to being in the North Carolina tomorrow night. We’re having a BIG RALLY for a great guy, Dan Bishop. Strong on Crime, Borders, your Military and our Vets, we need Dan Bishop in Washington badly. His opponent is WEAK on Crime, Borders, and against your 2nd A."
1170742727333568514,2019-09-08 16:56:32,WE ARE BUILDING THE WALL... https://t.co/OQQaag2ZUW
1170548948135796736,2019-09-08 04:06:31,Leakin’ Lyin’ James Comey! https://t.co/0qr5BcbRcl
1170546650651271169,2019-09-08 03:57:23,https://t.co/QeUbwdsWfr
1170469621348098049,2019-09-07 22:51:18,"....only made it worse! If they cannot agree to a ceasefire during these very important peace talks, and would even kill 12 innocent people, then they probably don’t have the power to negotiate a meaningful agreement anyway. How many more decades are they willing to fight?"
1170469619154530305,2019-09-07 22:51:18,"....an attack in Kabul that killed one of our great great soldiers, and 11 other people. I immediately cancelled the meeting and called off peace negotiations. What kind of people would kill so many in order to seemingly strengthen their bargaining position? They didn’t, they...."
1170469618177236992,2019-09-07 22:51:17,"Unbeknownst to almost everyone, the major Taliban leaders and, separately, the President of Afghanistan, were going to secretly meet with me at Camp David on Sunday. They were coming to the United States tonight. Unfortunately, in order to build false leverage, they admitted to.."
1170452431165100037,2019-09-07 21:43:00,RT @PoliticalShort: “News coverage of President Trump has been 92% negative. The most egregious and dangerous forms of this bias thrived th…
1170452168840757254,2019-09-07 21:41:57,"RT @BreitbartNews: Elizabeth Warren promises to declare war on American energy. 
""I will ban fracking—everywhere."" https://t.co/YEenw2MUfV"
1170452150272626688,2019-09-07 21:41:53,RT @BreitbartNews: Swedish behavioral scientist Magnus Söderlund has suggested that eating other people after they die could be a means of…
1170451433507962880,2019-09-07 21:39:02,"RT @JudicialWatch: .@realDonaldTrump retweeted our petition! Right now, our borders are being used as gateways for drug cartels &amp; violent c…"
1170447254215450624,2019-09-07 21:22:25,"RT @BreitbartNews: Everything is on the line. ""...the Democrats will move for an outright repeal of the Second Amendment,"" said @RepMoBrook…"
1170438527533944832,2019-09-07 20:47:45,RT @realDonaldTrump: https://t.co/J3aTzBG7ao
1170437809796255745,2019-09-07 20:44:54,"...FAKE NEWS. I would like very much to stop referring to this ridiculous story, but the LameStream Media just won’t let it alone. They always have to have the last word, even though they know they are defrauding &amp; deceiving the public. The public knows that the Media is corrupt!"
1170437808894427140,2019-09-07 20:44:53,"The Failing New York Times stated, in an article written by Obama flunky Peter Baker (who lovingly wrote Obama book),”Even after the President forecast the storm to include Alabama.” THIS IS NOT TRUE. I said, VERY EARLY ON, that it MAY EVEN hit Alabama. A BIG DIFFERENCE....."
1170426165393334274,2019-09-07 19:58:37,Our Economy is doing great!!!!! https://t.co/JnnEbyWQek
1170425468744622082,2019-09-07 19:55:51,"RT @VP: The United States stands without apology for a strong, prosperous, and free United Kingdom and we fully support their decision to l…"
1170425232861085696,2019-09-07 19:54:55,"RT @WhiteHouseCEA: New from @BLS_gov - in August, the #unemployment rate remained at 3.7%, and has been under 4% for 18 consecutive months,…"
1170425159343386625,2019-09-07 19:54:38,"RT @WhiteHouse: Congress has an opportunity to replace NAFTA with a deal that protects American workers—and ""would boost the fortunes of Am…"
1170422093500026880,2019-09-07 19:42:27,"JOBS, JOBS, JOBS! https://t.co/NeTvaaeVTR"
1170353869949407232,2019-09-07 15:11:21,Congratulations to the GREAT Jerry West! https://t.co/BD6FUD6JwP https://t.co/tNMJCRD4ft
1170333738443710465,2019-09-07 13:51:21,Thank you Katie. The U.S. is doing great! https://t.co/FT2ERbVPf6
1170333046672936965,2019-09-07 13:48:36,"Russia and Ukraine just swapped large numbers of prisoners. Very good news, perhaps a first giant step to peace. Congratulations to both countries!"
1170324532562931713,2019-09-07 13:14:46,"“In 22 years of patrolling our Southern Border, I have never seen Mexico act like a true Border Security Partner until President Trump got involved, and now they are stepping up to the plate and doing what they need to do.” Brandon Judd, National Border Patrol"
1170292743865810944,2019-09-07 11:08:27,"The Washington Post’s @PhilipRucker (Mr. Off the Record) &amp; @AshleyRParker, two nasty lightweight reporters, shouldn’t even be allowed on the grounds of the White House because their reporting is so DISGUSTING &amp; FAKE. Also, add the appointment of MANY Federal Judges this Summer! https://t.co/7d33tzKxXq"
1170288754520657920,2019-09-07 10:52:36,"I want to congratulate @senatemajldr Mitch McConnell and all Republicans. Today I signed the 160th Federal Judge to the Bench. Within a short period of time we will be at over 200 Federal Judges, including many in the Appellate Courts &amp; two great new U.S. Supreme Court Justices!"
1170285514324414464,2019-09-07 10:39:44,"....I would also like to thank “Papa” Doug Manchester, hopefully the next Ambassador to the Bahamas, for the incredible amount of time, money and passion he has spent on helping to bring safety to the Bahamas. Much work to be done by the Bahamian Government. We will help! @OANN"
1170285513376485378,2019-09-07 10:39:43,"Thank you to Bahamian Prime Minister Hubert Minnis for your very gracious and kind words in saying that without the help of the United States and me, their would have been many more casualties. I give all credit to FEMA, the U.S. Coast Guard, &amp; the brave people of the Bahamas.."
1170171081853931520,2019-09-07 03:05:01,"China just enacted a major stimulus plan. With all the Tariffs THEY are paying to the USA, Billions and Billions of Dollars, they need it! In the meantime, our Federal Reserve sits back and does NOTHING!"
1170166239483826176,2019-09-07 02:45:46,"PROMISES MADE, PROMISES KEPT! https://t.co/chGpYgkmo7"
1170131655434129408,2019-09-07 00:28:21,https://t.co/sQ70fKcTjV
1170123710164013056,2019-09-06 23:56:47,"....that were not hit – and that are in good condition. Any cruise ship companies willing to act as stationary housing, etc., I am sure would be appreciated!"
1170123708696072192,2019-09-06 23:56:46,"The @USCG, @FEMA, and all others, along with other countries that have been helping, have been asked to move people in the badly hit sections of the Bahamas to other sections of the Bahamas...."
1170097018901020673,2019-09-06 22:10:43,“The Washington Post’s Lost Summer” https://t.co/jHkZyiJwZL
1170096093348139009,2019-09-06 22:07:02,https://t.co/tsIMIawIxh
1170089069105340416,2019-09-06 21:39:07,https://t.co/J3aTzBG7ao
1169992234382610432,2019-09-06 15:14:20,"“China is eating the Tariffs.” Billions pouring into USA. Targeted Patriot Farmers getting massive Dollars from the incoming Tariffs! Good Jobs Numbers, No Inflation(Fed). China having worst year in decades. Talks happening, good for all!"
1169983251160731651,2019-09-06 14:38:38,The Economy is great. The only thing adding to “uncertainty” is the Fake News!
1169982535646031873,2019-09-06 14:35:48,"Great job by FEMA, Law Enforcement, First Responders, U.S. Coast Guard, and ALL! Keep going, we all appreciate what you are doing!"
1169981020634013696,2019-09-06 14:29:47,....partner should start playing it straight. It would be so much better for our Country!
1169981019228913664,2019-09-06 14:29:46,"....This nonsense has never happened to another President. Four days of corrupt reporting, still without an apology. But there are many things that the Fake News Media has not apologized to me for, like the Witch Hunt, or SpyGate! The LameStream Media and their Democrat....."
1169981017794535432,2019-09-06 14:29:46,"The Fake News Media was fixated on the fact that I properly said, at the beginnings of Hurricane Dorian, that in addition to Florida &amp; other states, Alabama may also be grazed or hit. They went Crazy, hoping against hope that I made a mistake (which I didn’t). Check out maps....."
1169967054755172354,2019-09-06 13:34:17,Larry Kudlow on @Varneyco now!
1169960993922981889,2019-09-06 13:10:12,"Our great @JudgeJeanine has just written a book that will add to the tremendous success of her last number one best seller. It’s called, “Radicals, Resistance, and Revenge, The Left’s Plot To Remake America.” It is a FANTASTIC book. Go get it! @foxandfriends"
1169956429366779904,2019-09-06 12:52:04,Great interview of Sarah Sanders by @foxandfriends. She is a terrific person with a great future!
1169953150251556864,2019-09-06 12:39:02,Congratulations to @edhenry and his sister on a great success. What a wonderful thing to do!
1169948967947395072,2019-09-06 12:22:25,"I agree with @jimcramer, the Fed should lower rates. They were WAY too early to raise, and Way too late to cut - and big dose quantitative tightening didn’t exactly help either. Where did I find this guy Jerome? Oh well, you can’t win them all!"
1169948497241677824,2019-09-06 12:20:32,"DACA will be going before the Supreme Court. It is a document that even President Obama didn’t feel he had the legal right to sign - he signed it anyway! Rest assured that if the SC does what all say it must, based on the law, a bipartisan deal will be made to the benefit of all!"
1169945441233985536,2019-09-06 12:08:24,"....President Obama never had the legal right to sign DACA, and he indicated so at the time of signing. But In any event, how can he have the right to sign and I don’t have the right to “unsigned.” Totally illegal document which would actually give the President new powers."
1169945440240001025,2019-09-06 12:08:24,....have the discretion to end the program that President Obama began in his discretion. That program was unlawful to begin with. I think it’s very unlikely that the SCOTUS is going to issue an order reinstating what it believes is an unlawful program. DACA Is unlawful.” .....
1169945439434674176,2019-09-06 12:08:23,"The Immigration Law Institute’s Christopher Hajec says, “The Supreme Court has to look st whether DACA is lawful. What they are looking at now is whether Trump’s recision of DACA is lawful. Must consider lawfulness of DACA itself. Looks very odd that President Trump doesn’t....."
1169841045359607809,2019-09-06 05:13:34,RT @NHC_Atlantic: Here's the 1am EDT update on #Dorian: Tropical Storm Conditions Continue to Spread Northward Along the North Carolina Coa…
1169841035322638337,2019-09-06 05:13:32,RT @NHC_Atlantic: Hurricane #Dorian Advisory 51: Core of Hurricane Dorian Brushing the Coast of North Carolina. https://t.co/VqHn0u1vgc
1169815875966210049,2019-09-06 03:33:33,"....that our economy is very strong. If the Fed would lower rates to where the bond market says they should be, then I really wouldn’t worry about a recession.” @jimcramer @JoeSquawk"
1169815874988986369,2019-09-06 03:33:33,"“I think President Trump is set in his ways because he doesn’t see any weakening. I mean, look at the joblessness report today. What I’m surprised at is how strong the consumer is. I think the Chinese need it (a deal) more than we do. It’s statistical. I just think...."
1169814696129523712,2019-09-06 03:28:52,RT @MadMoneyOnCNBC: .@JimCramer: Thursday’s positive economic data may get some commentators to ease up on the desire to endlessly call for…
1169782689257447424,2019-09-06 01:21:41,"Looking forward to watching @SarahHuckabee Sanders tomorrow morning on @FoxandFriends, by far the #1 rated show on Morning Cable at 8:30am. Sarah will be an incredible addition to @FoxNews!"
1169759456277729282,2019-09-05 23:49:22,"Great job done by @GovRonDesantis, @SenRickScott, Senator @MarcoRubio, and all of the those from Florida that were so brilliantly involved, including @FEMA, @USCG, Law Enforcement and First Responders. Thank you all!"
1169758141795459080,2019-09-05 23:44:08,"Just got off the phone with Governor Brian Kemp (@GovKemp) of Georgia. Happy to hear that things are looking good for everyone. I stand by ready to assist, along with our great team at @FEMA – we’re with you ALL THE WAY!"
1169756027035803650,2019-09-05 23:35:44,"Just spoke to Governor @HenryMcMaster of South Carolina regarding Hurricane Dorian. I informed Henry that we are monitoring South Carolina and stand by ready to assist. Be safe everyone, we are totally with you!"
1169753952130359297,2019-09-05 23:27:29,"Just talked to Governor Roy Cooper of North Carolina as Hurricane Dorian ominously comes up the East Coast. We are monitoring it at the @WhiteHouse, ready to assist via our great team over at @FEMA, who are already on site. We are with you all the way North Carolina. BE SAFE!"
1169719333490167808,2019-09-05 21:09:56,RT @NHC_Atlantic: Here are the 5pm EDT Key Messages on Hurricane #Dorian. Life-threatening storm surge and dangerous winds and flash floodi…
1169706294242136073,2019-09-05 20:18:07,I was with you all the way Alabama. The Fake News Media was not! https://t.co/gO5pwahaj9
1169705282123046913,2019-09-05 20:14:05,"Just as I said, Alabama was originally projected to be hit. The Fake News denies it! https://t.co/elJ7ROfm2p"
1169668612749217792,2019-09-05 17:48:23,"RT @NWSColumbia: [Sep 5, 1`:25 PM] - Winds are picking back up @NOAABuoyData #41004, 47 miles SE from Charleston as #Dorian's eye moves awa…"
1169668549213851650,2019-09-05 17:48:08,RT @NHC_Atlantic: Here are the 11 am EDT key messages on Hurricane #Dorian.  The latest full advisory is always available at https://t.co/t…
1169637650627747845,2019-09-05 15:45:21,....His dedication to Israel and to seeking peace between Israel and the Palestinians won’t be forgotten. He will be missed. Thank you Jason!
1169637649151406081,2019-09-05 15:45:21,"After almost 3 years in my Administration, Jason Greenblatt will be leaving to pursue work in the private sector. Jason has been a loyal and great friend and fantastic lawyer...."
1169606328945451009,2019-09-05 13:40:53,Really Good Jobs Numbers!
1169606058148605953,2019-09-05 13:39:49,"Alabama was going to be hit or grazed, and then Hurricane Dorian took a different path (up along the East Coast). The Fake News knows this very well. That’s why they’re the Fake News!"
1169600039188160512,2019-09-05 13:15:54,"....said what she did, even being on a much higher rated show, she would have been thrown off television. Will Fake News NBC allow a McCarthy style Racist to continue? ABC fired Roseanne. Watch the double standard!"
1169600037053247488,2019-09-05 13:15:53,"Bad “actress” Debra The Mess Messing is in hot water. She wants to create a “Blacklist” of Trump supporters, &amp; is being accused of McCarthyism. Is also being accused of being a Racist because of the terrible things she said about blacks and mental illness. If Roseanne Barr...."
1169584600055799810,2019-09-05 12:14:33,"RT @NHC_Atlantic: Beyond Hurricane #Dorian and TS #Gabrielle, we're monitoring 3 other disturbances with a low chance of becoming tropical…"
1169584505797189632,2019-09-05 12:14:10,RT @NWSWilmingtonNC: Video of a tornado passing near Pender County Fire Station 18 along Highway 17 near Sidbury Rd. Video courtesty of Sta…
1169584437899747330,2019-09-05 12:13:54,RT @NHC_Atlantic: 7 AM EDT Tropical Cyclone Update for Hurricane #Dorian: Tropical Storm Conditions Occurring Along Portions of the South C…
1169582555697426432,2019-09-05 12:06:25,"RT @DaveNYviii: President Trump Border Update 
500 Miles of Wall Complete by Close of 2020
Irregular Migration Reduced by 50%

#BuildTheWal…"
1169578377352765440,2019-09-05 11:49:49,"RT @realDonaldTrump: This was the originally projected path of the Hurricane in its early stages. As you can see, almost all models predict…"
1169578155948072962,2019-09-05 11:48:56,"....Instead it turned North and went up the coast, where it continues now. In the one model through Florida, the Great State of Alabama would have been hit or grazed. In the path it took, no. Read my FULL FEMA statement. What I said was accurate! All Fake News in order to demean!"
1169578155096584192,2019-09-05 11:48:56,"In the early days of the hurricane, when it was predicted that Dorian would go through Miami or West Palm Beach, even before it reached the Bahamas, certain models strongly suggested that Alabama &amp; Georgia would be hit as it made its way through Florida &amp; to the Gulf...."
1169571407816253441,2019-09-05 11:22:07,RT @militarykind: The announcer couldn't even get through his speech without choking up for this sweet Army mom homecoming.❤️⚾️🇺🇸 https://t…
1169459039132102657,2019-09-05 03:55:37,Thank you Rad - looking great! https://t.co/YeKXSNjKwW
1169455923712221185,2019-09-05 03:43:14,Thank you Terrence. Best Employment Numbers In History for African Americans! https://t.co/YCf2WT4XHt
1169447181872521218,2019-09-05 03:08:30,RT @NHC_Atlantic: 7 pm Tropical Cyclone Update:  #Dorian lashing the Georgia and South Carolina Coast. The next intermediate advisory will…
1169415182029901824,2019-09-05 01:01:20,https://t.co/bxSiT2zQDj
1169412199611326464,2019-09-05 00:49:29,"....information does come out.” Charlie Hurt, Washington Times  @LouDobbs"
1169412198692732928,2019-09-05 00:49:29,"....facts, and that should terrify every American regardless of their political stripe. The idea that all of that information hasn’t already been revealed shows how dastardly these people are, and how terrified they are about what’s going to happen when that...."
1169412197841350657,2019-09-05 00:49:29,"“Absolutely nothing is more important than going back &amp; getting to the bottom of the origins of the investigation. We had an administration using America’s Spying Apparatus to spy on a political opponent at the height of a presidential election. Those are all known, undisputed..."
1169375550806351872,2019-09-04 22:23:51,"This was the originally projected path of the Hurricane in its early stages. As you can see, almost all models predicted it to go through Florida also hitting Georgia and Alabama. I accept the Fake News apologies! https://t.co/0uCT0Qvyo6"
1169366511439552512,2019-09-04 21:47:56,"State Rep Greg Murphy is running for Congress in North Carolina, District 3. We really need Greg in Washington. He is great w/ the Military, our Vets, &amp; your 2A. Strong on Crime and the Border, has had my Total Endorsement for a long time. Please vote for Greg on September 10th!"
1169360837498351618,2019-09-04 21:25:23,RT @realDonaldTrump: The Great State of North Carolina has EARLY VOTING for a very important Congressional (Ninth) race. Please vote early…
1169356705857187840,2019-09-04 21:08:58,"7. The badly flawed Paris Climate Agreement protects the polluters, hurts Americans, and cost a fortune. NOT ON MY WATCH!

8. I want crystal clean water and the cleanest and the purest air on the planet – we’ve now got that!"
1169356704926109696,2019-09-04 21:08:58,"6. The Democrats’ destructive “environmental” proposals will raise your energy bill and prices at the pump. 

Don't the Democrats care about fighting American poverty?"
1169356704028516353,2019-09-04 21:08:58,"4. The U.S. now leads the world in energy production...

BUT...
 
5. Who's got the world's cleanest and safest air and water? 

AMERICA!"
1169356703126773762,2019-09-04 21:08:58,"1. Which country has the largest carbon emission reduction?

AMERICA!

2. Who has dumped the most carbon into the air?  
 
CHINA!

3. 91% of the world’s population are exposed to air pollution above the World Health Organization’s suggested level.  
 
NONE ARE IN THE U.S.A.!"
1169356701943894017,2019-09-04 21:08:57,8 FACTS that #FakeNewsCNN will ignore in tonight’s “Climate Forum”
1169301734725967872,2019-09-04 17:30:32,RT @WhiteHouse: President @realDonaldTrump gives an update on Hurricane #Dorian: https://t.co/CmxAXHY5AO
1169291720837816321,2019-09-04 16:50:45,"RT @NHC_Atlantic: The Hurricane Warning has been extended northward to the North Carolina/Virginia border, including Albemarle and Pamlico…"
1169253301138919424,2019-09-04 14:18:05,"....We can’t have a system where we run our entire economy for the benefit of other countries, which have long charged us big tariffs. Don’t keep ducking the reality. The U.S. has been subject to Tariff Terrorism for 50 years. But a real deal can be done.” Sam Zell @JoeSquawk"
1169253299981303810,2019-09-04 14:18:05,"....Trump is doing to China is not lost on the rest of the world. Europe has had among the most protectionist policies forever. They’re sitting there and saying, gee, are we next? Maybe you are! We’ve got to change the rules. The U.S. can’t defend the world and pay for it...."
1169253298169438208,2019-09-04 14:18:04,"“The Chinese are very adept at not accepting anything. You’ve got to be very tough, and that’s what Trump is doing. It’s in China’s interest to correct, and I think we’ll end up with a solution that’s dramatically better than we have today. Frankly, I think the impact of what..."
